id,title,type,genres,averageRating,numVotes,releaseYear
tt1975159,Flight 7500,movie,"Drama, Horror, Sci-Fi",4.8,17729.0,2014.0
tt1975249,6 Bullets,movie,"Action, Crime, Drama",6.0,16245.0,2012.0
tt19755170,Bawaal,movie,"Action, Comedy, Drama",6.6,17049.0,2023.0
tt19759204,Recep Ivedik 7,movie,Comedy,5.0,7933.0,2022.0
tt1976000,The Two Faces of January,movie,"Crime, Mystery, Romance",6.2,34546.0,2014.0
tt19760052,The Taste of Things,movie,"Drama, History, Romance",7.4,17764.0,2023.0
tt1976009,Victor Frankenstein,movie,"Drama, Horror, Sci-Fi",6.0,62003.0,2015.0
tt1976989,Love and Honor,movie,"Drama, Romance, War",5.7,9880.0,2013.0
tt19770238,Aftersun,movie,Drama,7.6,113549.0,2022.0
tt1977739,Call Girl,movie,"Drama, Thriller",6.5,5041.0,2012.0
tt1977895,Resolution,movie,"Drama, Horror, Mystery",6.4,20618.0,2012.0
tt1978532,Someone Marry Barry,movie,Comedy,5.8,8490.0,2014.0
tt1979319,Rurouni Kenshin Part I: Origins,movie,"Action, Adventure, Drama",7.4,30105.0,2012.0
tt1979320,Rush,movie,"Biography, Drama, Sport",8.1,533023.0,2013.0
tt1979376,Toy Story 4,movie,"Adventure, Animation, Comedy",7.6,296600.0,2019.0
tt1979388,The Good Dinosaur,movie,"Action, Adventure, Animation",6.7,133571.0,2015.0
tt1980209,Pain & Gain,movie,"Action, Biography, Comedy",6.4,235706.0,2013.0
tt1980929,Begin Again,movie,"Comedy, Drama, Music",7.4,171648.0,2013.0
tt1980986,Housefull 2,movie,"Action, Comedy, Drama",5.4,16744.0,2012.0
tt1981080,Tai Chi Zero,movie,"Action, Adventure, Drama",6.0,5342.0,2012.0
tt19811010,The Remarkable Life of Ibelin,movie,"Animation, Biography, Documentary",8.2,12171.0,2024.0
tt1981107,The Young and Prodigious T.S. Spivet,movie,"Adventure, Comedy, Drama",7.0,20724.0,2013.0
tt1981115,Thor: The Dark World,movie,"Action, Adventure, Fantasy",6.7,750116.0,2013.0
tt1981128,Geostorm,movie,"Action, Sci-Fi, Thriller",5.3,126640.0,2017.0
tt1981677,Pitch Perfect,movie,"Comedy, Music, Romance",7.1,340314.0,2012.0
tt19838608,Babli Bouncer,movie,"Comedy, Drama",6.5,9253.0,2022.0
tt19838634,Ulajh,movie,"Crime, Drama, Thriller",6.0,24102.0,2024.0
tt1984153,Excision,movie,"Comedy, Drama, Horror",6.1,25798.0,2012.0
tt1985017,Atlas Shrugged II: The Strike,movie,"Drama, Mystery, Sci-Fi",5.3,7788.0,2012.0
tt1985019,Austenland,movie,"Comedy, Romance",6.3,24559.0,2013.0
tt1985266,No Men Allowed,movie,"Comedy, Drama, Romance",6.7,8212.0,2011.0
tt19853258,Still: A Michael J. Fox Movie,movie,"Biography, Documentary",8.1,16881.0,2023.0
tt19853698,Música,movie,"Comedy, Music, Romance",6.4,5022.0,2024.0
tt19857862,Now or Never!,movie,"Adventure, Biography, Drama",2.2,17068.0,2024.0
tt19858164,Little Bone Lodge,movie,"Crime, Horror, Mystery",6.0,12884.0,2023.0
tt1985949,The Angry Birds Movie,movie,"Action, Adventure, Animation",6.3,110585.0,2016.0
tt1985966,Cloudy with a Chance of Meatballs 2,movie,"Adventure, Animation, Comedy",6.3,120036.0,2013.0
tt1985981,Desi Boyz,movie,"Comedy, Drama, Romance",5.7,15682.0,2011.0
tt19861162,The Return,movie,"Adventure, Drama, History",6.2,8438.0,2024.0
tt1986202,Whispers,movie,"Drama, Horror, Thriller",4.0,9087.0,2015.0
tt19862722,Find Me Falling,movie,"Comedy, Music, Romance",6.3,12704.0,2024.0
tt19864802,Land of Bad,movie,"Action, Thriller",6.6,51224.0,2024.0
tt19864828,Memory,movie,Drama,6.7,8973.0,2023.0
tt1986843,A Perfect Plan,movie,"Adventure, Comedy, Romance",6.3,10176.0,2012.0
tt1986953,Storage 24,movie,"Horror, Sci-Fi",4.5,7583.0,2012.0
tt1987680,The Upside,movie,"Comedy, Drama",7.0,66536.0,2017.0
tt19883634,The Old Oak,movie,Drama,7.1,12710.0,2023.0
tt1988621,Exists,movie,"Horror, Thriller",5.2,11615.0,2014.0
tt19886242,Rorschach,movie,"Action, Mystery, Thriller",6.9,7038.0,2022.0
tt19887550,Good Grief,movie,"Comedy, Drama, Romance",6.4,11984.0,2023.0
tt1989475,Chained,movie,"Crime, Drama, Horror",6.4,22230.0,2012.0
tt1990181,Brake,movie,Thriller,6.0,12208.0,2012.0
tt1990216,El Gringo,movie,"Action, Drama",5.4,7049.0,2012.0
