id,title,type,genres,averageRating,numVotes,releaseYear
tt0291579,"He Loves Me, He Loves Me Not",movie,"Romance, Thriller",7.1,19847.0,2002.0
tt0291988,Intimate Stories,movie,"Comedy, Drama",7.4,5482.0,2002.0
tt0292242,Solino,movie,"Comedy, Drama",7.3,5807.0,2002.0
tt0292490,Dil Chahta Hai,movie,"Comedy, Drama, Romance",8.0,77762.0,2001.0
tt0292506,The Recruit,movie,"Action, Thriller",6.6,144712.0,2003.0
tt0292542,Son of the Bride,movie,"Comedy, Drama",7.8,16982.0,2001.0
tt0292644,The Rules of Attraction,movie,"Comedy, Drama, Romance",6.6,54428.0,2002.0
tt0292963,Before the Devil Knows You're Dead,movie,"Crime, Drama, Thriller",7.3,116716.0,2007.0
tt0293007,Carandiru,movie,"Crime, Drama",7.6,23411.0,2003.0
tt0293116,Jet Lag,movie,"Comedy, Romance",6.1,6186.0,2002.0
tt0293416,Metropolis,movie,"Adventure, Animation, Drama",7.2,23337.0,2001.0
tt0293429,Mortal Kombat,movie,"Action, Adventure, Fantasy",6.1,196586.0,2021.0
tt0293508,The Phantom of the Opera,movie,"Drama, Musical, Romance",7.2,134483.0,2004.0
tt0293564,Rush Hour 3,movie,"Action, Comedy, Crime",6.2,191089.0,2007.0
tt0293662,The Transporter,movie,"Action, Crime, Thriller",6.8,329824.0,2002.0
tt0293715,My Sassy Girl,movie,"Comedy, Drama, Romance",7.9,51688.0,2001.0
tt0293815,Friday After Next,movie,"Comedy, Drama",5.8,31475.0,2002.0
tt0294357,Beyond Borders,movie,"Adventure, Drama, Romance",6.4,29402.0,2003.0
tt0294594,The Gathering,movie,"Horror, Thriller",5.6,9205.0,2003.0
tt0294662,Kaante,movie,"Action, Crime, Drama",6.6,5586.0,2002.0
tt0294870,Rent,movie,"Drama, Musical, Romance",6.8,57018.0,2005.0
tt0295178,Austin Powers in Goldmember,movie,"Action, Adventure, Comedy",6.2,228597.0,2002.0
tt0295254,Feardotcom,movie,"Crime, Horror, Thriller",3.4,23318.0,2002.0
tt0295289,A Guy Thing,movie,"Comedy, Romance",5.6,18899.0,2003.0
tt0295297,Harry Potter and the Chamber of Secrets,movie,"Adventure, Family, Fantasy",7.4,727431.0,2002.0
tt0295427,The Master of Disguise,movie,"Adventure, Comedy, Family",3.4,28144.0,2002.0
tt0295701,xXx,movie,"Action, Adventure, Drama",5.8,189986.0,2002.0
tt0295721,Taxi 3,movie,"Action, Comedy, Crime",5.8,47157.0,2003.0
tt0296042,Ichi the Killer,movie,"Action, Crime, Drama",6.9,62049.0,2001.0
tt0296166,Real Women Have Curves,movie,"Comedy, Drama",6.9,8526.0,2002.0
tt0296572,The Chronicles of Riddick,movie,"Action, Adventure, Sci-Fi",6.6,247441.0,2004.0
tt0296574,Company,movie,"Action, Crime, Drama",8.0,16706.0,2002.0
tt0297037,Brown Sugar,movie,"Comedy, Drama, Music",6.5,10662.0,2002.0
tt0297144,Ghosts of the Abyss,movie,"Documentary, Family",6.8,6592.0,2003.0
tt0297162,Half Past Dead,movie,"Action, Crime, Thriller",4.6,17267.0,2002.0
tt0297181,I Spy,movie,"Action, Adventure, Comedy",5.4,54418.0,2002.0
tt0297284,Mindhunters,movie,"Crime, Horror, Thriller",6.3,65820.0,2004.0
tt0297721,All About Lily Chou-Chou,movie,"Crime, Drama, Music",7.5,12581.0,2001.0
tt0297884,Far from Heaven,movie,"Drama, Romance",7.3,50403.0,2002.0
tt0298130,The Ring,movie,"Horror, Mystery",7.1,388892.0,2002.0
tt0298148,Shrek 2,movie,"Adventure, Animation, Comedy",7.4,529979.0,2004.0
tt0298203,8 Mile,movie,"Drama, Music",7.2,337464.0,2002.0
tt0298228,Whale Rider,movie,"Drama, Family",7.5,44778.0,2002.0
tt0298296,Derailed,movie,"Action, Thriller",3.9,8842.0,2002.0
tt0298337,Free Jimmy,movie,"Animation, Comedy",5.9,7040.0,2006.0
tt0298408,Laurel Canyon,movie,Drama,6.4,17820.0,2002.0
tt0298482,Nothing,movie,"Comedy, Fantasy",6.1,6188.0,2003.0
tt0298504,Undertaking Betty,movie,"Comedy, Romance",6.5,5350.0,2002.0
tt0298744,Auto Focus,movie,"Biography, Crime, Drama",6.7,15580.0,2002.0
tt0298814,The Core,movie,"Action, Adventure, Sci-Fi",5.5,110934.0,2003.0
tt0298845,In America,movie,Drama,7.7,44887.0,2002.0
tt0298856,Evelyn,movie,Drama,7.0,7305.0,2002.0
tt0299108,Rehnaa Hai Terre Dil Mein,movie,"Comedy, Drama, Musical",7.5,9701.0,2001.0
tt0299117,Roger Dodger,movie,"Comedy, Drama",6.8,18138.0,2002.0
tt0299172,Home on the Range,movie,"Adventure, Animation, Comedy",5.4,27621.0,2004.0
tt0299458,All the Real Girls,movie,"Drama, Romance",6.7,11195.0,2003.0
tt0299478,Saraband,movie,"Drama, Music",7.5,8818.0,2003.0
tt0299658,Chicago,movie,"Comedy, Crime, Musical",7.2,249859.0,2002.0
tt0299930,Gigli,movie,"Comedy, Crime, Romance",2.7,51493.0,2003.0
tt0299977,Hero,movie,"Action, Adventure, Drama",7.9,190581.0,2002.0
tt0300015,I Capture the Castle,movie,"Drama, Romance",6.8,8196.0,2003.0
tt0300051,Jersey Girl,movie,"Comedy, Drama, Romance",6.2,72703.0,2004.0
tt0300140,Lilya 4-Ever,movie,"Crime, Drama",7.8,52359.0,2002.0
tt0300214,Morvern Callar,movie,Drama,6.8,11514.0,2002.0
tt0300471,Shanghai Knights,movie,"Action, Adventure, Comedy",6.2,114998.0,2003.0
tt0300532,Blue Crush,movie,"Drama, Romance, Sport",5.7,33709.0,2002.0
tt0300556,Timeline,movie,"Action, Adventure, Sci-Fi",5.6,67698.0,2003.0
tt0300620,So Close,movie,"Action, Crime, Thriller",6.6,8266.0,2002.0
tt0301181,Deliver Us from Eva,movie,"Comedy, Drama, Romance",6.0,7923.0,2003.0
tt0301199,Dirty Pretty Things,movie,"Crime, Drama, Thriller",7.2,44794.0,2002.0
tt0301357,Good Bye Lenin!,movie,"Comedy, Drama, Romance",7.7,156224.0,2003.0
tt0301414,Man on the Train,movie,"Crime, Drama, Thriller",7.1,7687.0,2002.0
tt0301470,Jeepers Creepers 2,movie,Horror,5.7,73513.0,2003.0
tt0301524,The Other Side of the Bed,movie,"Comedy, Drama, Musical",6.4,5958.0,2002.0
tt0301634,Frozen Stiff,movie,"Comedy, Drama",8.3,10551.0,2002.0
tt0301727,Winged Migration,movie,Documentary,7.9,12528.0,2001.0
tt0301976,The United States of Leland,movie,Drama,6.9,24787.0,2003.0
tt0301978,Ten,movie,Drama,7.4,8846.0,2002.0
tt0302297,Barely Legal,movie,Comedy,4.7,6471.0,2003.0
tt0302640,The Hot Chick,movie,"Comedy, Fantasy",5.6,106062.0,2002.0
tt0302674,Gerry,movie,"Adventure, Drama, Mystery",6.0,20222.0,2002.0
tt0302886,Old School,movie,Comedy,7.0,250221.0,2003.0
tt0303184,A Kind of America,movie,"Adventure, Comedy, Romance",6.9,5408.0,2002.0
tt0303353,The Kid Stays in the Picture,movie,"Biography, Documentary",7.3,8168.0,2002.0
tt0303356,Biggie & Tupac,movie,"Biography, Crime, Documentary",6.7,5069.0,2002.0
tt0303361,May,movie,"Drama, Horror",6.6,42414.0,2002.0
tt0303714,Barbershop,movie,"Comedy, Drama",6.3,34605.0,2002.0
tt0303933,Drumline,movie,"Comedy, Drama, Music",6.0,36904.0,2002.0
tt0304141,Harry Potter and the Prisoner of Azkaban,movie,"Adventure, Family, Fantasy",7.9,727288.0,2004.0
tt0304229,Japanese Story,movie,"Drama, Romance",6.8,6887.0,2003.0
tt0304262,The Happiness of the Katakuris,movie,"Comedy, Fantasy, Horror",6.9,10344.0,2001.0
tt0304328,Levity,movie,"Crime, Drama",6.3,6863.0,2003.0
tt0304415,Mona Lisa Smile,movie,Drama,6.6,95486.0,2003.0
tt0304669,The Santa Clause 2,movie,"Comedy, Family, Fantasy",5.8,66807.0,2002.0
tt0305206,American Splendor,movie,"Biography, Comedy, Drama",7.4,53559.0,2003.0
tt0305224,Anger Management,movie,Comedy,6.3,234709.0,2003.0
tt0305357,Charlie's Angels: Full Throttle,movie,"Action, Adventure, Comedy",4.9,136168.0,2003.0
tt0305396,The Crocodile Hunter: Collision Course,movie,"Action, Adventure, Comedy",5.4,8365.0,2002.0
tt0305568,Fanfan,movie,"Adventure, Comedy, Romance",5.7,5687.0,2003.0
tt0305669,Bringing Down the House,movie,Comedy,5.6,40201.0,2003.0
tt0305711,Just Married,movie,"Comedy, Romance",5.5,76085.0,2003.0
tt0306047,Scary Movie 3,movie,Comedy,5.6,164103.0,2003.0
tt0306434,Aankhen,movie,"Crime, Drama, Thriller",7.4,14368.0,2002.0
tt0306685,Cradle 2 the Grave,movie,"Action, Crime, Drama",5.8,47749.0,2003.0
tt0306734,The Divorce,movie,"Comedy, Drama, Romance",4.9,12364.0,2003.0
tt0306841,The Lizzie McGuire Movie,movie,"Adventure, Comedy, Family",5.6,43489.0,2003.0
tt0307109,The Lost Skeleton of Cadavra,movie,"Comedy, Horror, Sci-Fi",6.8,5212.0,2001.0
tt0307213,Bad Guy,movie,"Drama, Romance",6.6,10901.0,2001.0
tt0307453,Shark Tale,movie,"Adventure, Animation, Comedy",6.0,205751.0,2004.0
tt0307479,Solaris,movie,"Drama, Mystery, Romance",6.2,87664.0,2002.0
tt0307901,25th Hour,movie,Drama,7.6,187551.0,2002.0
tt0307987,Bad Santa,movie,"Comedy, Crime, Drama",7.0,161404.0,2003.0
tt0308055,Bobby,movie,"Biography, Drama, History",7.0,43387.0,2006.0
tt0308152,Dead End,movie,"Adventure, Horror, Mystery",6.5,33903.0,2003.0
tt0308208,Ballistic: Ecks vs. Sever,movie,"Action, Crime, Mystery",3.7,21476.0,2002.0
tt0308280,Friends,movie,"Action, Comedy, Drama",7.9,5651.0,2001.0
tt0308353,Happily N'Ever After,movie,"Adventure, Animation, Comedy",4.5,11375.0,2006.0
tt0308379,Dark Water,movie,"Drama, Horror, Mystery",6.7,36166.0,2002.0
tt0308383,The Human Stain,movie,"Drama, Romance, Thriller",6.2,33007.0,2003.0
tt0308476,The Cuckoo,movie,"Comedy, Drama, War",7.7,8113.0,2002.0
tt0308506,Like Mike,movie,"Comedy, Family, Fantasy",5.4,23514.0,2002.0
tt0308514,Lost in La Mancha,movie,Documentary,7.3,12152.0,2002.0
tt0308644,Finding Neverland,movie,"Biography, Drama, Family",7.6,214670.0,2004.0
tt0308878,The Shape of Things,movie,"Comedy, Drama, Romance",6.6,12021.0,2003.0
tt0309377,Blood Work,movie,"Action, Crime, Drama",6.4,49346.0,2002.0
tt0309530,Down with Love,movie,"Comedy, Romance",6.3,45811.0,2003.0
tt0309593,Final Destination 2,movie,"Horror, Thriller",6.2,193229.0,2003.0
tt0309820,Luther,movie,"Biography, Drama, History",6.6,16353.0,2003.0
tt0309912,Nicholas Nickleby,movie,"Adventure, Drama, Romance",7.1,14306.0,2002.0
tt0309987,The Dreamers,movie,"Drama, Romance",7.1,137379.0,2003.0
tt0310203,Ruby & Quentin,movie,"Comedy, Crime",7.1,31609.0,2003.0
tt0310281,A Mighty Wind,movie,"Comedy, Music",7.2,30234.0,2003.0
tt0310357,Willard,movie,"Drama, Horror, Thriller",6.1,20951.0,2003.0
tt0310775,Sympathy for Mr. Vengeance,movie,"Crime, Drama, Thriller",7.5,77905.0,2002.0
tt0310778,Bon Voyage,movie,"Comedy, Drama, Mystery",6.7,5254.0,2003.0
tt0310793,Bowling for Columbine,movie,"Crime, Documentary, Drama",8.0,150678.0,2002.0
tt0310910,Confidence,movie,"Crime, Thriller",6.6,35895.0,2003.0
tt0310924,Crime Spree,movie,"Action, Comedy, Crime",6.4,5760.0,2003.0
tt0311110,It Runs in the Family,movie,"Comedy, Drama, Romance",5.5,5325.0,2003.0
tt0311113,Master and Commander: The Far Side of the World,movie,"Action, Adventure, Drama",7.5,246223.0,2003.0
tt0311289,Holes,movie,"Adventure, Comedy, Drama",7.0,104917.0,2003.0
tt0311429,The League of Extraordinary Gentlemen,movie,"Action, Adventure, Fantasy",5.8,187998.0,2003.0
tt0311519,The Man Without a Past,movie,"Comedy, Drama, Romance",7.6,27714.0,2002.0
tt0311594,Nuvvu Naaku Nachchav,movie,"Comedy, Romance",8.8,6054.0,2001.0
tt0311648,Pieces of April,movie,"Comedy, Drama",7.0,22600.0,2003.0
tt0311941,Try Seventeen,movie,"Comedy, Drama",6.0,6329.0,2002.0
tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,movie,"Adventure, Animation, Comedy",7.5,153032.0,2005.0
tt0312329,Against the Ropes,movie,"Biography, Drama, Romance",5.3,7540.0,2004.0
tt0312528,The Cat in the Hat,movie,"Adventure, Comedy, Family",4.1,90735.0,2003.0
tt0312549,Veronica Guerin,movie,"Biography, Crime, Drama",6.8,22554.0,2003.0
tt0312700,The Foreigner,movie,"Action, Thriller",3.4,7536.0,2003.0
tt0312841,The Way Home,movie,Drama,7.7,6096.0,2002.0
tt0312843,Suicide Club,movie,"Crime, Drama, Horror",6.5,23091.0,2001.0
tt0312859,A Peck on the Cheek,movie,"Action, Drama, War",8.3,9561.0,2002.0
tt0313021,Der Wixxer,movie,"Comedy, Crime, Mystery",6.2,9481.0,2004.0
tt0313196,The Crime of Padre Amaro,movie,"Drama, Romance",6.7,14698.0,2002.0
tt0313443,Out of Time,movie,"Crime, Drama, Mystery",6.5,68432.0,2003.0
tt0313542,Runaway Jury,movie,"Crime, Drama, Thriller",7.1,114042.0,2003.0
tt0313670,Sweet Sixteen,movie,"Crime, Drama",7.4,16132.0,2002.0
tt0313737,Two Weeks Notice,movie,"Comedy, Romance",6.2,130585.0,2002.0
tt0313792,Anything Else,movie,"Comedy, Romance",6.3,33440.0,2003.0
tt0313911,Agent Cody Banks,movie,"Action, Adventure, Comedy",5.1,38044.0,2003.0
tt0314063,Immortal,movie,"Drama, Sci-Fi, Thriller",5.9,22065.0,2004.0
tt0314067,Philanthropy,movie,"Comedy, Drama",8.4,14262.0,2002.0
tt0314111,Godzilla Against Mechagodzilla,movie,"Action, Sci-Fi, Thriller",6.6,5877.0,2002.0
tt0314166,Hey Arnold! The Movie,movie,"Adventure, Animation, Comedy",6.0,8051.0,2002.0
tt0314331,Love Actually,movie,"Comedy, Drama, Romance",7.6,558112.0,2003.0
tt0314353,Tears of the Sun,movie,"Action, Drama, Thriller",6.6,134305.0,2003.0
tt0314412,My Life Without Me,movie,"Drama, Romance",7.4,26217.0,2003.0
tt0314431,Hope Springs,movie,"Comedy, Romance",5.4,8128.0,2003.0
tt0314498,The Perfect Score,movie,"Comedy, Crime, Drama",5.7,26754.0,2004.0
tt0314524,Popular Music,movie,"Comedy, Drama",6.5,5758.0,2004.0
tt0314676,The Singing Detective,movie,"Comedy, Crime, Musical",5.4,9075.0,2003.0
tt0314786,The In-Laws,movie,"Action, Comedy, Thriller",5.7,18187.0,2003.0
tt0315110,Twentynine Palms,movie,"Drama, Horror",5.1,5273.0,2003.0
tt0315297,Twisted,movie,"Crime, Drama, Mystery",5.3,24280.0,2004.0
tt0315327,Bruce Almighty,movie,"Comedy, Fantasy",6.8,451787.0,2003.0
tt0315543,Open Hearts,movie,"Drama, Romance",7.5,11275.0,2002.0
tt0315642,Wazir,movie,"Crime, Drama, Mystery",7.1,20411.0,2016.0
tt0315733,21 Grams,movie,"Crime, Drama, Thriller",7.6,249782.0,2003.0
tt0315824,The Big Bounce,movie,"Comedy, Crime",4.9,19054.0,2004.0
tt0315983,House of Sand and Fog,movie,"Crime, Drama",7.5,74354.0,2003.0
tt0316188,Raising Victor Vargas,movie,"Drama, Romance",7.2,5819.0,2002.0
tt0316356,Open Range,movie,"Action, Drama, Romance",7.4,81234.0,2003.0
tt0316396,Peter Pan,movie,"Adventure, Family, Fantasy",6.8,82558.0,2003.0
tt0316465,Radio,movie,"Biography, Drama, Sport",6.9,45283.0,2003.0
tt0316654,Spider-Man 2,movie,"Action, Adventure, Sci-Fi",7.5,744443.0,2004.0
tt0316768,Tiptoes,movie,"Comedy, Drama, Romance",4.2,6377.0,2002.0
tt0317042,One Point O,movie,"Drama, Horror, Mystery",5.9,6136.0,2004.0
tt0317132,Because of Winn-Dixie,movie,"Comedy, Drama, Family",6.4,13189.0,2005.0
tt0317198,Bridget Jones: The Edge of Reason,movie,"Comedy, Drama, Romance",6.0,128938.0,2004.0
tt0317219,Cars,movie,"Adventure, Animation, Comedy",7.3,501051.0,2006.0
tt0317248,City of God,movie,"Crime, Drama",8.6,835508.0,2002.0
tt0317303,Daddy Day Care,movie,"Comedy, Family",5.6,76270.0,2003.0
tt0317640,The Hebrew Hammer,movie,Comedy,6.1,5199.0,2003.0
tt0317648,Hidalgo,movie,"Action, Adventure, Biography",6.7,87224.0,2004.0
tt0317676,House of the Dead,movie,"Action, Adventure, Horror",2.1,39270.0,2003.0
tt0317705,The Incredibles,movie,"Action, Adventure, Animation",8.0,852577.0,2004.0
tt0317740,The Italian Job,movie,"Action, Crime, Thriller",7.0,398214.0,2003.0
tt0317910,The Fog of War,movie,"Biography, Documentary, History",8.0,25613.0,2003.0
tt0317919,Mission: Impossible III,movie,"Action, Adventure, Thriller",6.9,403220.0,2006.0
tt0318034,Russian Ark,movie,"Drama, Fantasy, History",7.2,22375.0,2002.0
tt0318081,A Sound of Thunder,movie,"Action, Adventure, Horror",4.2,21181.0,2005.0
tt0318155,Looney Tunes: Back in Action,movie,"Adventure, Animation, Comedy",5.8,41760.0,2003.0
tt0318202,To Be and to Have,movie,"Documentary, Family",7.8,8572.0,2002.0
tt0318283,Alex & Emma,movie,"Comedy, Romance",5.5,14091.0,2003.0
tt0318374,The Cooler,movie,"Drama, Romance",6.9,36349.0,2003.0
tt0318411,The Magdalene Sisters,movie,Drama,7.7,29240.0,2002.0
tt0318462,The Motorcycle Diaries,movie,"Adventure, Biography, Drama",7.7,106830.0,2004.0
tt0318627,Resident Evil: Apocalypse,movie,"Action, Horror, Sci-Fi",6.1,215537.0,2004.0
tt0318649,Sahara,movie,"Action, Adventure, Comedy",6.1,106425.0,2005.0
tt0318761,Thumbsucker,movie,"Comedy, Drama",6.5,22242.0,2005.0
tt0318974,The Alamo,movie,"Drama, History, War",6.1,22893.0,2004.0
tt0319020,Awara Paagal Deewana,movie,"Action, Comedy, Crime",6.3,9605.0,2002.0
tt0319061,Big Fish,movie,"Adventure, Drama, Fantasy",8.0,468699.0,2003.0
tt0319262,The Day After Tomorrow,movie,"Action, Adventure, Sci-Fi",6.5,496115.0,2004.0
tt0319343,Elf,movie,"Adventure, Comedy, Family",7.1,329455.0,2003.0
tt0319524,How to Deal,movie,"Comedy, Drama, Romance",5.6,10063.0,2003.0
tt0319531,I'll Sleep When I'm Dead,movie,"Crime, Drama, Mystery",5.8,9219.0,2003.0
tt0319736,The Legend of Bhagat Singh,movie,"Biography, Drama, History",8.1,17744.0,2002.0
tt0319769,Mondays in the Sun,movie,"Comedy, Drama",7.5,15835.0,2002.0
tt0319829,Masked and Anonymous,movie,"Comedy, Drama, Music",5.3,5162.0,2003.0
tt0320193,Oasis,movie,"Drama, Romance",7.8,10919.0,2002.0
tt0320244,Party Monster,movie,"Biography, Crime, Drama",6.2,17716.0,2003.0
tt0320661,Kingdom of Heaven,movie,"Action, Adventure, Drama",7.3,332611.0,2005.0
tt0320691,Underworld,movie,"Action, Fantasy, Thriller",7.0,293448.0,2003.0
tt0322259,2 Fast 2 Furious,movie,"Action, Crime, Thriller",5.9,309657.0,2003.0
tt0322330,Freaky Friday,movie,"Comedy, Family, Fantasy",6.3,160484.0,2003.0
tt0322420,Life Is a Miracle,movie,"Comedy, Drama, Music",7.5,13647.0,2004.0
tt0322545,Berlin Blues,movie,"Comedy, Drama",7.1,7769.0,2003.0
tt0322589,Honey,movie,"Drama, Music, Romance",5.3,48448.0,2003.0
tt0322659,Northfork,movie,"Drama, Fantasy",6.2,5659.0,2003.0
tt0322674,Twin Sisters,movie,"Drama, Romance, War",7.4,7443.0,2002.0
tt0322802,Jackass: The Movie,movie,"Action, Comedy, Documentary",6.6,104232.0,2002.0
tt0323013,Lakshya,movie,"Action, Drama, Romance",7.8,26604.0,2004.0
tt0323033,Laws of Attraction,movie,"Comedy, Romance",5.9,25216.0,2004.0
tt0323120,Loving Annabelle,movie,"Drama, Romance",6.2,13912.0,2006.0
tt0323551,Bad Boys,movie,"Action, Biography, Crime",6.2,5483.0,2003.0
tt0323630,Phone,movie,"Horror, Mystery, Thriller",6.1,5377.0,2002.0
tt0323642,Piglet's Big Movie,movie,"Adventure, Animation, Comedy",6.1,9104.0,2003.0
tt0323872,Kitchen Stories,movie,"Comedy, Drama",7.3,8773.0,2003.0
tt0323939,Shade,movie,"Crime, Thriller",6.3,13538.0,2003.0
tt0323944,Shattered Glass,movie,"Drama, History",7.1,38836.0,2003.0
tt0323998,Slim Susie,movie,"Comedy, Crime, Mystery",6.9,10742.0,2003.0
tt0324127,Suspect Zero,movie,"Crime, Horror, Mystery",5.8,21838.0,2004.0
tt0324133,Swimming Pool,movie,"Crime, Drama, Mystery",6.7,49919.0,2003.0
tt0324197,Time of the Wolf,movie,Drama,6.4,11894.0,2003.0
tt0324216,The Texas Chainsaw Massacre,movie,Horror,6.2,157031.0,2003.0
tt0324554,Wicker Park,movie,"Drama, Mystery, Romance",6.9,59801.0,2004.0
tt0325055,Sylvia,movie,"Biography, Drama, Romance",6.3,11453.0,2003.0
tt0325123,Bright Young Things,movie,"Comedy, Drama, War",6.5,6575.0,2003.0
tt0325258,Dickie Roberts: Former Child Star,movie,Comedy,5.6,15989.0,2003.0
tt0325537,Head of State,movie,Comedy,5.5,21681.0,2003.0
tt0325596,The I Inside,movie,"Mystery, Sci-Fi, Thriller",6.0,11593.0,2004.0
tt0325655,The Eye,movie,"Horror, Mystery, Thriller",6.6,30546.0,2002.0
tt0325675,Boats Out of Watermelon Rinds,movie,"Drama, Family",7.7,6725.0,2004.0
tt0325703,Lara Croft: Tomb Raider - The Cradle of Life,movie,"Action, Adventure, Fantasy",5.5,148334.0,2003.0
tt0325710,The Last Samurai,movie,"Action, Drama",7.8,488133.0,2003.0
tt0325805,Matchstick Men,movie,"Comedy, Crime, Drama",7.3,141993.0,2003.0
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,movie,"Action, Adventure, Fantasy",8.1,1262624.0,2003.0
tt0326208,Stander,movie,"Action, Biography, Crime",7.0,9449.0,2003.0
tt0326429,The Miracle of Bern,movie,"Drama, Sport",6.7,7685.0,2003.0
tt0326449,Zona Zamfirova,movie,"Comedy, Drama",7.3,5019.0,2002.0
tt0326769,Biker Boyz,movie,"Action, Drama",4.7,14433.0,2003.0
tt0326835,Dot the I,movie,"Drama, Romance, Thriller",6.7,9019.0,2003.0
tt0326856,Envy,movie,Comedy,4.8,32897.0,2004.0
tt0326905,The Great Raid,movie,"Action, Drama, War",6.6,24372.0,2005.0
tt0326977,I'm Not Scared,movie,"Crime, Drama, Mystery",7.4,17239.0,2003.0
tt0327056,Mystic River,movie,"Crime, Drama, Mystery",7.9,503077.0,2003.0
tt0327084,Over the Hedge,movie,"Adventure, Animation, Comedy",6.7,196047.0,2006.0
tt0327137,Secondhand Lions,movie,"Comedy, Drama, Family",7.5,64186.0,2003.0
tt0327162,The Stepford Wives,movie,"Comedy, Horror, Sci-Fi",5.4,71902.0,2004.0
tt0327247,The Whole Ten Yards,movie,"Comedy, Crime, Thriller",5.5,59652.0,2004.0
tt0327409,Alien Hunter,movie,"Action, Adventure, Sci-Fi",5.1,5228.0,2003.0
tt0327437,Around the World in 80 Days,movie,"Action, Adventure, Comedy",5.9,97288.0,2004.0
tt0327554,Catwoman,movie,"Action, Crime, Fantasy",3.4,128999.0,2004.0
tt0327597,Coraline,movie,"Animation, Drama, Family",7.8,283113.0,2009.0
tt0327643,Dirty Love,movie,"Comedy, Romance",3.5,7583.0,2005.0
tt0327679,Ella Enchanted,movie,"Comedy, Family, Fantasy",6.3,77936.0,2004.0
tt0330843,Saathiya,movie,"Drama, Family, Romance",6.8,8055.0,2002.0
tt0331639,Shakthi: The Power,movie,"Action, Drama, Thriller",6.1,5526.0,2002.0
tt0337578,Baghban,movie,"Drama, Romance",7.4,18167.0,2003.0
tt0339291,A Series of Unfortunate Events,movie,"Adventure, Comedy, Family",6.8,226209.0,2004.0
tt0339412,Mr. 3000,movie,"Comedy, Drama, Romance",5.6,15468.0,2004.0
tt0339535,The Professional,movie,"Comedy, Drama",8.4,7619.0,2003.0
tt0339579,Returner,movie,"Action, Adventure, Sci-Fi",6.4,11730.0,2002.0
tt0339707,Song for a Raggy Boy,movie,"Drama, History",7.5,5015.0,2003.0
tt0339840,Undead,movie,"Action, Comedy, Fantasy",5.3,15028.0,2003.0
tt0340012,Being Julia,movie,"Comedy, Drama, Romance",7.0,13182.0,2004.0
tt0340163,Hostage,movie,"Action, Crime, Drama",6.5,114818.0,2005.0
tt0340376,The Statement,movie,"Drama, Thriller",6.2,5708.0,2003.0
tt0340377,The Station Agent,movie,"Comedy, Drama",7.6,75493.0,2003.0
tt0340468,Bus 174,movie,"Crime, Documentary",7.8,8819.0,2002.0
tt0341495,Naked Weapon,movie,"Action, Crime, Drama",5.5,8433.0,2002.0
tt0341555,Sex Is Zero,movie,"Comedy, Drama, Romance",6.5,6669.0,2002.0
tt0342167,Camp,movie,"Comedy, Drama, Musical",6.2,6279.0,2003.0
tt0342172,Capturing the Friedmans,movie,"Biography, Crime, Documentary",7.6,27892.0,2003.0
tt0342258,Unleashed,movie,"Action, Crime, Thriller",7.0,109973.0,2005.0
tt0342272,Dear Wendy,movie,"Comedy, Crime, Drama",6.5,10588.0,2005.0
tt0342492,The Green Butchers,movie,"Comedy, Drama",7.2,25894.0,2003.0
tt0342735,Manderlay,movie,Drama,7.2,25808.0,2005.0
tt0343121,Tupac: Resurrection,movie,"Biography, Documentary, Music",7.9,9945.0,2003.0
tt0343135,Along Came Polly,movie,"Comedy, Romance",6.0,147470.0,2004.0
tt0343660,50 First Dates,movie,"Comedy, Drama, Romance",6.8,397709.0,2004.0
tt0343663,Eros,movie,"Drama, Romance",5.9,7560.0,2004.0
tt0343737,The Good Shepherd,movie,"Drama, History, Thriller",6.7,110643.0,2006.0
tt0343818,"I, Robot",movie,"Action, Mystery, Sci-Fi",7.1,595569.0,2004.0
tt0343996,The Lost City,movie,"Drama, Romance",6.5,10043.0,2005.0
tt0344510,A Very Long Engagement,movie,"Drama, Mystery, Romance",7.6,76888.0,2004.0
tt0344854,Arthur and the Invisibles,movie,"Adventure, Animation, Comedy",6.0,42644.0,2006.0
tt0345061,Code 46,movie,"Drama, Romance, Sci-Fi",6.1,21423.0,2003.0
tt0345074,Connie and Carla,movie,"Comedy, Crime, Music",6.3,8796.0,2004.0
tt0345549,Last Life in the Universe,movie,"Comedy, Drama, Romance",7.4,11744.0,2003.0
tt0345551,Latter Days,movie,"Comedy, Drama, Romance",7.0,19008.0,2003.0
tt0345561,"The Legend of Al, John and Jack",movie,"Comedy, Crime",6.5,5458.0,2002.0
tt0345950,The SpongeBob SquarePants Movie,movie,"Adventure, Animation, Comedy",7.2,107631.0,2004.0
tt0346094,Distant,movie,"Comedy, Drama",7.5,23857.0,2002.0
tt0346156,Sky Captain and the World of Tomorrow,movie,"Action, Adventure, Mystery",6.1,88808.0,2004.0
tt0346336,The Best of Youth,movie,"Drama, Romance",8.5,25291.0,2003.0
tt0346457,Mangal Pandey,movie,"Biography, Drama, History",6.5,10786.0,2005.0
tt0346491,Alexander,movie,"Action, Biography, Drama",5.6,180049.0,2004.0
tt0346631,Blood and Bone,movie,"Action, Crime, Drama",6.7,36952.0,2009.0
